iter	RMSE
439	0.2141551748
440	0.2140867349
441	0.2139924115
442	0.2139132672
443	0.2138071365
444	0.2137168565
445	0.2136436606
446	0.2135583945
447	0.2135021111
448	0.2134020487
449	0.2132898688
450	0.2131918809
451	0.2131245133
452	0.2130179705
453	0.2129730855
454	0.2128626736
455	0.2128157561
456	0.2127321337
457	0.2126240293
458	0.2125387456
459	0.212427764
460	0.2123584484
461	0.2122537374
462	0.2121531569
463	0.2120452919
464	0.211986355
465	0.2118691494
466	0.2118025092
467	0.2117238579
468	0.2116651475
469	0.2115267513
470	0.2114059723
471	0.2113237519
472	0.211305083
473	0.2112572795
474	0.2111653238
475	0.21104755
476	0.2109633664
477	0.2108896636
478	0.210790655
479	0.2106816327
480	0.2105907641
481	0.2105424279
482	0.2104650694
483	0.2103458246
484	0.2102659914
485	0.2102176579
486	0.2101273135
487	0.2100590334
488	0.2099565056
489	0.2098839368
490	0.2097791415
491	0.2097112817
492	0.2096347995
493	0.2095356708
494	0.2094684889
495	0.2093633125
496	0.2093046888
497	0.2091939843
498	0.2090856805
499	0.2089945557
500	0.2089267193
501	0.2089077849
502	0.2088464385
503	0.2087832593
504	0.2086925158
505	0.2085651918
506	0.2084848273
507	0.2083989672
508	0.2083283626
509	0.2082701499
510	0.2082200939
511	0.2081498665
512	0.2080630166
513	0.207963362
514	0.2078785148
515	0.2078216578
516	0.2077642856
517	0.2076965593
518	0.2075881254
519	0.2075352338
520	0.2074676491
521	0.2073225676
522	0.2072291626
523	0.2071691097
524	0.2070678105
525	0.2069505569
526	0.2068612741
527	0.2067799166
528	0.2067001389
529	0.2066385105
530	0.2065778732
531	0.2064980404
532	0.206408732
533	0.2063563144
534	0.2062412767
535	0.2061072646
536	0.2060597977
537	0.2060234618
538	0.2059262523
539	0.2058637003
540	0.2057532362
541	0.2056802117
542	0.2055843154
543	0.2055228701
544	0.2054254387
545	0.205349183
546	0.2052925804
547	0.205173559
548	0.2050965699
549	0.2049947014
550	0.2049371981
551	0.2048818456
552	0.204823631
553	0.2047351371
554	0.2046741225
555	0.2045772835
556	0.20448905
557	0.2043906257
558	0.204316999
559	0.204215604
560	0.2041273471
561	0.2040358804
562	0.2039735701
563	0.2039152952
564	0.2038803711
565	0.2038342023
566	0.2037952449
567	0.2037238316
568	0.2036447177
569	0.2035389377
570	0.2034583513
571	0.2033935308
572	0.2032967626
573	0.2032287745
574	0.2031466019
575	0.2030780031
576	0.2029844581
577	0.2029218486
578	0.2028314766
579	0.2027423093
580	0.2026462145
581	0.2025253311
582	0.2024427033
583	0.2023889305
584	0.2023159403
585	0.2022301778
586	0.2021737766
587	0.2020753388
588	0.202031139
589	0.2019588101
590	0.2018346112
591	0.2017891893
592	0.2017306499
593	0.201615974
594	0.2015408913
595	0.201442239
596	0.2013581787
597	0.2012640359
598	0.2012137466
599	0.2011666075
600	0.2010207956
601	0.2009306253
602	0.2008557119
603	0.2007707128
604	0.2007287032
605	0.2006567311
606	0.2005553232
607	0.2004882267
608	0.2004420407
609	0.2003522752
610	0.2002520811
611	0.2001813197
612	0.2001116518
613	0.2000326055
614	0.1999524255
615	0.1998991745
616	0.1998503844
617	0.1998142766
618	0.19977754
619	0.199745952
620	0.1996849221
621	0.1996230039
622	0.1995615886
623	0.1994948856
624	0.1994589914
625	0.1994023369
626	0.1993308916
627	0.1992557461
628	0.199212959
629	0.1991294649
630	0.1990549403
631	0.1989820898
632	0.1989232593
633	0.1988568734
634	0.1987929246
635	0.198695395
636	0.198622337
637	0.1985245645
638	0.1984369218
639	0.1983272071
640	0.1982781146
641	0.198220742
642	0.1981613714
643	0.1980675392
644	0.1979842016
645	0.1979224245
646	0.197870047
647	0.1977763493
648	0.19771373
649	0.1976578992
650	0.1976148971
651	0.1975193199
652	0.197488679
653	0.1973863791
654	0.1973234448
655	0.1972808104
656	0.1971926457
657	0.1971080921
658	0.1970240954
659	0.1969798028
660	0.1968824556
661	0.1968391376
662	0.1967921735
663	0.1967015053
664	0.1966254325
665	0.1965389721
666	0.1965024944
667	0.1964275884
668	0.1963319311
669	0.196292362
670	0.1962261868
671	0.196219899
672	0.1961520378
673	0.1960849409
674	0.1960403792
675	0.1959723737
676	0.1959209293
677	0.1958836861
678	0.1958277245
679	0.1957776599
680	0.1957184687
681	0.1956531084
682	0.1956042573
683	0.1955345649
684	0.1954848205
685	0.1954505272
686	0.1953923489
687	0.1953229316
688	0.1952776014
689	0.1952306909
690	0.1951564069
691	0.1951240969
692	0.195075585
693	0.1950140099
694	0.1949847507
695	0.1949261532
696	0.1949012744
697	0.1947623423
698	0.1946863613
699	0.1946135295
700	0.1945522795
701	0.1944881397
702	0.1944495711
703	0.1943854284
704	0.1943357428
705	0.1942842425
706	0.194237093
707	0.1941644717
708	0.1941043327
709	0.1940585075
710	0.1939885963
711	0.1939356989
712	0.1938724899
713	0.193788316
714	0.1937307282
715	0.1936869054
716	0.1936477851
717	0.1935870615
718	0.1935030885
719	0.1934547935
720	0.1933997751
721	0.193332801
722	0.193303056
723	0.1932661639
724	0.1931758853
725	0.1931033253
726	0.1930331052
727	0.1929594493
728	0.1928543636
729	0.1927920614
730	0.1927389432
731	0.1926903094
732	0.1925865657
733	0.1924954436
734	0.1924351395
735	0.1923604659
736	0.1923103285
737	0.1922650908
738	0.192195076
739	0.1920928189
740	0.1920378723
741	0.1919839903
742	0.1919105325
743	0.1918576412
744	0.1917970955
745	0.1917578717
746	0.1917160823
747	0.1916420355
748	0.1916147956
749	0.1915605985
750	0.1915243381
751	0.1914287924
752	0.1913317468
753	0.1912560846
754	0.1911742038
755	0.1911243789
756	0.1910658031
757	0.1909722914
758	0.1909300849
759	0.190884802
760	0.190853345
761	0.1907927179
762	0.190690851
763	0.190606441
764	0.1905436546
765	0.1904552844
766	0.1903716242
767	0.1903008889
768	0.1902102514
769	0.1901377403
770	0.1900958577
771	0.1900227962
772	0.1899479293
773	0.1898679062
774	0.1898018284
775	0.189753705
776	0.1896762665
777	0.1896145944
778	0.1895850613
779	0.1895231183
780	0.1894544546
781	0.1893881011
782	0.1893290816
783	0.1892872904
784	0.1892038114
785	0.1891435048
786	0.1890993844
787	0.1890648026
788	0.1889925556
789	0.1889291227
790	0.1888948012
791	0.1888209853
792	0.1887559061
793	0.1886819096
794	0.1886155367
795	0.1885228408
796	0.1884971031
797	0.1884084988
798	0.1883542068
799	0.1882951983
800	0.1882684041
801	0.1882134192
802	0.1881632449
803	0.1880932908
804	0.1880581855
805	0.1880080748
806	0.1879726888
807	0.1879051996
808	0.1878551033
809	0.1878072357
810	0.1877291218
811	0.1876791943
812	0.1875827174
813	0.1875233782
814	0.1874558995
815	0.1873991343
816	0.1873674548
817	0.1873063158
818	0.1872643922
819	0.1871702896
820	0.1870797575
821	0.1870159678
822	0.1869744508
823	0.1869007089
824	0.1868287725
825	0.1867735647
826	0.1867403079
827	0.1866619282
828	0.1865948539
829	0.1865452017
830	0.1864866271
831	0.1864242557
832	0.1863754611
833	0.186316242
834	0.1862501056
835	0.186189074
836	0.1861380269
837	0.1860605278
838	0.1859899291
839	0.1859086336
840	0.1858310936
841	0.1857822783
842	0.1857254974
843	0.1856728525
844	0.1856247262
845	0.1855529146
846	0.185517915
847	0.1854580225
848	0.1854061614
849	0.1853415091
850	0.1852812543
851	0.1852160305
852	0.185167578
853	0.1851265512
854	0.1850983324
855	0.185015461
856	0.1849666252
857	0.1849290177
858	0.1848284612
859	0.184784832
860	0.1847528013
861	0.184711702
862	0.1846968976
863	0.1846536253
864	0.1845661944
865	0.1844951701
866	0.1844588241
867	0.1843915303
868	0.1843121735
869	0.1842538864
870	0.1841919111
871	0.1841593554
872	0.1841112953
873	0.1840667364
874	0.1840033136
875	0.1839456443
876	0.1838777476
877	0.1838041908
878	0.1837410297
879	0.1836829183
880	0.1836198873
881	0.1835398542
882	0.1834850977
883	0.1834329277
884	0.1833554235
885	0.1833167508
886	0.1832663745
887	0.1832313164
888	0.1831935086
889	0.1831506484
890	0.1831181629
891	0.1830505149
892	0.1829779515
893	0.1829063935
894	0.182879032
895	0.1828369894
896	0.1828070472
897	0.182759183
898	0.1827175104
899	0.1826499099
900	0.1826006505
901	0.1825781518
902	0.1825273125
903	0.182510064
904	0.1824422045
905	0.182395872
906	0.1823352743
907	0.1822915132
908	0.1822484214
909	0.1821981632
910	0.1821476859
911	0.1821120132
912	0.1820896023
913	0.1820362447
914	0.181958535
915	0.1819065559
916	0.1818587918
917	0.1818039894
918	0.1817346967
919	0.1816703302
920	0.1816259283
921	0.1815937121
922	0.1815579208
923	0.1814851715
924	0.1814581948
925	0.1814109375
926	0.1813627102
927	0.1813334854
928	0.1812926377
929	0.1812306749
930	0.181129028
931	0.1810871231
932	0.1810434669
933	0.1809607313
934	0.1808806447
935	0.1808287262
936	0.1807919744
937	0.1807378842
938	0.1806207197
939	0.1805666014
940	0.1805490483
941	0.1805042837
942	0.1804562139
943	0.1804099904
944	0.1803747308
945	0.1803031592
946	0.1802826653
947	0.180251728
948	0.1802320463
949	0.1801789723
950	0.180136057
951	0.1800849117
952	0.1800298994
953	0.1799570185
954	0.1799025364
955	0.1798379931
956	0.1798015917
957	0.179751822
958	0.1797103207
959	0.1796540218
960	0.1796188684
961	0.1795584323
962	0.1795148955
963	0.179482846
964	0.1794329681
965	0.1793970636
966	0.1793645391
967	0.1792945104
968	0.1792437096
969	0.1791823474
970	0.1791513914
971	0.1791104621
972	0.1790582803
973	0.1790036725
974	0.1789396358
975	0.1789015238
976	0.1788496934
977	0.1787929942
978	0.1787449635
979	0.1786917863
980	0.1786506234
981	0.1786154141
982	0.1785285891
983	0.1784954357
984	0.178396664
985	0.1783215397
986	0.1782768503
987	0.1782077252
988	0.17817095
989	0.1781179611
990	0.1780779059
991	0.1780283126
992	0.1779841414
993	0.1779056169
994	0.1778647282
995	0.1778039435
996	0.1777496062
997	0.1777007362
998	0.1776616063
999	0.1776263293
