iter	RMSE
562	7487.548257
563	7487.393498
564	7486.865756
565	7486.249907
566	7485.750292
567	7485.476243
568	7485.388887
569	7484.715578
570	7484.672671
571	7484.506169
572	7484.132475
573	7483.324977
574	7483.20995
575	7482.625177
576	7482.17967
577	7481.693145
578	7481.607116
579	7480.963807
580	7480.92761
581	7480.717623
582	7480.492433
583	7480.137618
584	7479.805818
585	7479.076574
586	7478.394749
587	7478.215295
588	7477.960414
589	7477.698445
590	7477.677701
591	7477.520191
592	7476.791009
593	7476.08476
594	7475.922361
595	7475.778315
596	7475.612125
597	7475.43312
598	7474.61083
599	7474.456895
600	7474.202275
601	7473.990275
602	7473.047204
603	7472.330042
604	7472.293548
605	7471.909365
606	7471.700124
607	7471.62931
608	7471.394725
609	7470.925816
610	7470.017136
611	7469.683214
612	7469.301853
613	7469.114804
614	7468.412275
615	7468.354705
616	7468.237825
617	7467.930828
618	7467.8506
619	7467.632987
620	7467.451488
621	7466.917835
622	7466.743947
623	7466.238496
624	7466.17012
625	7466.116349
626	7466.004955
627	7465.732178
628	7465.640728
629	7465.396567
630	7465.186679
631	7464.686517
632	7464.276641
633	7463.443632
634	7463.256812
635	7463.048732
636	7462.847374
637	7462.476498
638	7462.289797
639	7461.984976
640	7461.63258
641	7461.461773
642	7461.406672
643	7461.046529
644	7460.833218
645	7460.179952
646	7459.962432
647	7459.796827
648	7459.425967
649	7458.609057
650	7458.480551
651	7458.277541
652	7457.532372
653	7457.31848
654	7457.177791
655	7457.00956
656	7456.702515
657	7456.675759
658	7456.565913
659	7456.373945
660	7455.90828
661	7455.795304
662	7455.710841
663	7455.57125
664	7455.468337
665	7455.2147
666	7454.585834
667	7454.12717
668	7454.000086
669	7453.589016
670	7453.416598
671	7453.320816
672	7453.092775
673	7452.937609
674	7452.705977
675	7451.837716
676	7451.735052
677	7451.630471
678	7451.467875
679	7451.351288
680	7450.632507
681	7450.521446
682	7450.392448
683	7449.544155
684	7449.444473
685	7448.951715
686	7448.831759
687	7448.405266
688	7447.767001
689	7447.191435
690	7446.978186
691	7446.331854
692	7446.259162
693	7445.535772
694	7445.12601
695	7444.386412
696	7443.932865
697	7443.854357
698	7443.818837
699	7443.599638
700	7442.71345
701	7442.51004
702	7442.353673
703	7442.221218
704	7442.188883
705	7442.076982
706	7441.492544
707	7441.048686
708	7440.293508
709	7440.107022
710	7439.704195
711	7439.230944
712	7438.404388
713	7438.042723
714	7437.159249
715	7437.022229
716	7436.994687
717	7436.95423
718	7436.865308
719	7436.660615
720	7436.568085
721	7436.444884
722	7436.302022
723	7436.272853
724	7436.026964
725	7435.697763
726	7435.18578
727	7435.132836
728	7434.662943
729	7433.836059
730	7433.684239
731	7433.519919
732	7433.048847
733	7432.681389
734	7432.635301
735	7432.184028
736	7431.816561
737	7431.752581
738	7431.080918
739	7430.914544
740	7430.245557
741	7430.199355
742	7430.051398
743	7429.949318
744	7429.807432
745	7429.644244
746	7429.544083
747	7429.004973
748	7428.960625
749	7428.18116
750	7428.117432
751	7428.026733
752	7427.919766
753	7427.774473
754	7427.668021
755	7427.002702
756	7426.882697
757	7426.666823
758	7426.285394
759	7426.254441
760	7426.07963
761	7425.943099
762	7425.203754
763	7425.078747
764	7425.034046
765	7424.91113
766	7424.173159
767	7424.061979
768	7423.866365
769	7423.271613
770	7423.10271
771	7423.025953
772	7422.836141
773	7422.505594
774	7421.878973
775	7421.695364
776	7421.557881
777	7421.170647
778	7421.062046
779	7420.356809
780	7420.226904
781	7420.021012
782	7419.923393
783	7419.836649
784	7419.190422
785	7418.93946
786	7418.736246
787	7418.567012
788	7418.403513
789	7417.910381
790	7417.707738
791	7417.411845
792	7417.074374
793	7416.653517
794	7416.569504
795	7416.379831
796	7416.252851
797	7416.175405
798	7415.74535
799	7415.678938
